docname,from,to,pre,keyword,post,pattern
doc_7150,256,256,for <c3><a5> klare dette er at vi stanser,klimautfordringene,men selvf<c3><b8>lgelig enda mer at vi slutter <c3><a5>,klima*
doc_7150,314,314,ikke fordi de f<c3><b8>rst og fremst tenker p<c3><a5>,klimaet,men de ser at deres markeder i den,klima*
doc_7150,362,362,innlegget som han holdt her i dag om,klima,,klima*
doc_7151,49,49,fenomen Et av partiene her har en utpreget,klimafornekter,som hoveddebattant til <c3><a5> ha hovedinnlegg her i,klima*
doc_7151,63,63,hovedinnlegg her i salen Han snakker om EU,klima,og norske tiltak her i salen og setter,klima*
doc_7151,81,81,sp<c3><b8>rsm<c3><a5>lstegn ved tusener av vitenskapelige rapporter i FNs,klimapanel,Hvordan er dette mulig Og jeg stiller meg,klima*
doc_7151,193,193,nordmenn har tillit til forskning for <c3><a5> l<c3><b8>se,klimautfordringene,Samtidig er klimaendringer p<c3><a5> topp blant temaer som,klima*
doc_7151,196,196,til forskning for <c3><a5> l<c3><b8>se klimautfordringene Samtidig er,klimaendringer,p<c3><a5> topp blant temaer som folk anser for,klima*
doc_7151,215,215,de st<c3><b8>rste utfordringene Norge st<c3><a5>r overfor Det viser,Klimabarometeret,som nylig ble publisert N<c3><a5> ser jeg at,klima*
doc_7152,95,95,interesser at vi har felles gjennomf<c3><b8>ring med EU,Klimapolitikken,er eit slikt ganske enkelt fordi det norske,klima*
doc_7152,106,106,slikt ganske enkelt fordi det norske utgangspunktet i,klimadiskusjonen,er heilt annleis enn i dei fleste andre,klima*
doc_7152,211,211,i regjering aktivt valde ei felles gjennomf<c3><b8>ring av,klimapolitikken,med EU <e2><80><93> fordi det gjev Noreg st<c3><b8>rre,klima*
doc_7152,290,290,industriarbeidsplassar Heile intensjonen med ei felles gjennomf<c3><b8>ring i,klimapolitikken,med EU var jo <c3><a5> f<c3><a5> tilgang til,klima*
doc_7152,329,329,m<c3><a5> flagge ut som f<c3><b8>lgje av s<c3><a5> sterke,klimarestriksjonar,p<c3><a5> klimaomr<c3><a5>det at vi ikkje kan halde oss,klima*
doc_7152,331,331,ut som f<c3><b8>lgje av s<c3><a5> sterke klimarestriksjonar p<c3><a5>,klimaomr<c3><a5>det,at vi ikkje kan halde oss med den,klima*
doc_7152,367,367,ein oppn<c3><a5> resultat og ikkje berre symbol i,klimapolitikken,fordrar det ogs<c3><a5> at dei andre partia faktisk,klima*
doc_7153,260,260,kunna bearbeida meir norsk fisk Ogs<c3><a5> i eit,klimaperspektiv,som mange har snakka om m<c3><a5> det vera,klima*
doc_7153,358,358,gjera noko som ogs<c3><a5> vil vera bra for,klimaet,Difor h<c3><a5>par eg at regjeringa vil vera meir,klima*
doc_7154,222,222,men han vil gjerne samarbeide med EU om,klimapolitikken,Men det er ikke s<c3><a5>nn at vi kan,klima*
doc_7155,9,9,Espen Barth Eide A Jeg vil f<c3><b8>rst takke,klima,og milj<c3><b8>ministeren for en veldig grundig og god,klima*
doc_7155,83,83,er faktisk langt p<c3><a5> vei like viktig som,klimautslipp,som s<c3><a5>dan Men da blir et interessant sp<c3><b8>rsm<c3><a5>l,klima*
doc_7155,151,151,det betydelig bedre var oppe p<c3><a5> pst F<c3><b8>ler,klima,og milj<c3><b8>ministeren at Norge og norsk <c3><b8>konomi er,klima*
doc_7155,196,196,n<c3><a5> som dette blir viktig ikke bare for,klima,og milj<c3><b8> men ogs<c3><a5> for n<c3><a6>ringslivets konkurransekraft,klima*
doc_7156,38,38,Noreg ikkje har eit n<c3><b8>ytralitetsm<c3><a5>l Noreg har eit,kliman<c3><b8>ytralitetsm<c3><a5>l,men det er ikkje for det er for,klima*
doc_7156,103,103,avgjerande fokuset v<c3><a5>rt framover m<c3><a5> vere <c3><a5> redusere,klimagassutsleppa,v<c3><a5>re mest mogleg Det meiner eg er det,klima*
doc_7157,7,7,Statsr<c3><a5>d Sveinung Rotevatn N<c3><a5>r det gjeld,klimam<c3><a5>l,ligg Noreg forel<c3><b8>pig f<c3><b8>re EU n<c3><a5>r det gjeld,klima*
doc_7157,54,54,Det betyr mykje S<c3><a5> ligg det i det,klimasamarbeidet,vi har i og for seg n<c3><b8>ytralitetsm<c3><a5>l og,klima*
doc_7157,146,146,setje seg h<c3><b8>ge m<c3><a5>l b<c3><a5>de n<c3><a5>r det gjeld,kliman<c3><b8>ytralitet,og n<c3><a5>r det gjeld klimapolitikk Det er fordi,klima*
doc_7157,151,151,n<c3><a5>r det gjeld kliman<c3><b8>ytralitet og n<c3><a5>r det gjeld,klimapolitikk,Det er fordi vi samarbeider med EU om,klima*
doc_7157,192,192,har som no vert stadig meir utdjupa med,klimapolitikk,presidenten klubbar Det styrkjer konkurransekrafta v<c3><a5>r og gjer,klima*
doc_7158,50,50,gode nye trender ikke bare <c3><a5> henvise til,klima,som selvf<c3><b8>lgelig er noe av det aller viktigste,klima*
doc_7159,24,24,vi skal fortsetje <c3><a5> utsetje <c3><a5> kutte i,klimagassutslepp,i Noreg n<c3><a5>r utsleppa i Noreg g<c3><a5>r ned,klima*
doc_7159,146,146,samanhengen er at n<c3><a5>r vi no har eit,klimasamarbeid,med EU som er teke inn som eit,klima*
doc_7159,170,170,imot betyr det at vi no f<c3><a5>r bindande,klimabudsjett,gjennom heile 2020-talet Det er kjempeviktig D<c3><a5> m<c3><a5>,klima*
doc_7160,130,130,redusere innholdet av CO i atmosf<c3><a6>ren Og videre,Klimaarbeidet,inneb<c3><a6>rer ogs<c3><a5> et omfattende system med m<c3><a5>l og,klima*
doc_7160,159,159,som et felles uttrykk for p<c3><a5>virkningen fra ulike,klimagasser,Siden CO ekvivalenter st<c3><a5>r s<c3><a5> sentralt vil jeg,klima*
doc_7161,22,22,avtalte metoden ein brukar som ligg i FNs,klimakonvensjon,og som det er einigheit om er ein,klima*
doc_7161,35,35,einigheit om er ein fornuftig m<c3><a5>te <c3><a5> telje,klimagassutslepp,p<c3><a5> Eg er litt usikker p<c3><a5> kva representanten,klima*
doc_7161,92,92,heilt opplagt at i kampen for <c3><a5> stoppe,klimaendringane,og ta vare p<c3><a5> naturen m<c3><a5> vi ha,klima*
doc_7161,122,122,det betyr mykje Det ligg ogs<c3><a5> inne i,klimasamarbeidet,Noreg har med EU og i EUs gr<c3><b8>ne,klima*
doc_7163,174,174,ogs<c3><a5> andre akt<c3><b8>rar Det <c3><a5> redusere det samla,klimafotavtrykket,v<c3><a5>rt uavhengig av om det er CO eller,klima*
doc_7168,488,488,sendes tilbake til Europa Dette er n<c3><a6>ringspolitikk og,klimapolitikk,i bakvendtland Det R<c3><b8>dt <c3><b8>nsker er et rikt,klima*
doc_7173,244,244,slutt vil jeg vise til v<c3><a5>r styrking av,Klimasats-ordningen,i v<c3><a5>rt alternative budsjett for neste <c3><a5>r,klima*
doc_7174,27,27,n<c3><a5> b<c3><a6>rekraftsm<c3><a5>lene det er avgj<c3><b8>rende for <c3><a5> n<c3><a5>,klimam<c3><a5>lene,og det er avgj<c3><b8>rende for at vi skal,klima*
doc_7176,34,34,sikre balansen mellom hensyn til milj<c3><b8> arealbruk og,klima,forsyningssikkerhet samfunns<c3><b8>konomi m.m Allmennpreventive hensyn tilsier at brudd,klima*
doc_7179,178,178,den negative p<c3><a5>virkningen denne typen kriminalitet har p<c3><a5>,klima,og milj<c3><b8> Vi legger grunnlaget for et langsiktig,klima*
doc_7185,139,139,distriktsretning og over i det som er b<c3><a6>rekraftig,klima,og milj<c3><b8> Det gj<c3><b8>r ikke regjeringen Tvert imot,klima*
doc_7191,121,121,Skogen har stort potensial til <c3><a5> redusere norske,klimagassutslipp,men ogs<c3><a5> til <c3><a5> skape nye norske gr<c3><b8>nne,klima*
doc_7194,485,485,en positiv m<c3><a5>te Og hva gj<c3><b8>r vi med,klimaendringene,Hvordan setter vi kommuner og steder over hele,klima*
doc_7194,503,503,i stand til <c3><a5> m<c3><b8>te b<c3><a5>de tilpasninger til,klimaendringene,og det <c3><a5> unng<c3><a5> st<c3><b8>rre klimaendringer enn n<c3><b8>dvendig,klima*
doc_7194,509,509,tilpasninger til klimaendringene og det <c3><a5> unng<c3><a5> st<c3><b8>rre,klimaendringer,enn n<c3><b8>dvendig,klima*
doc_7195,10,10,Kari Eskeland H F<c3><b8>rre talar har heilt rett,Klimaet,er i endring og det er brei politisk,klima*
doc_7195,289,289,stadig viktigare rolle i omstillinga til eit meir,klimavenleg,n<c3><a6>ringsliv Skal me lykkast med dette m<c3><a5> me,klima*
doc_7201,34,34,meg selv vil jeg fremme et forslag om,klimaomstilling,,klima*
doc_7202,41,41,oljelisenser noensinne n<c3><a5>r en ser p<c3><a5> milj<c3><b8> og,klimakonsekvenser,Ikke bare er tildelingen rekordstor p<c3><a5> tross av,klima*
doc_7202,56,56,tross av at vi er midt i en,klimakrise,som blir mer dramatisk <c3><a5>r for <c3><a5>r m<c3><a5>ned,klima*
doc_7202,91,91,stor vilje til <c3><a5> gamble med s<c3><a5>rbar natur,klima,og penger p<c3><a5> en gang Det er snakk,klima*
doc_7204,29,29,meir opptekne av symbol enn av resultata i,klimapolitikken,Etter at Framstegspartiet forl<c3><a9>t regjeringa synest det dessverre,klima*
doc_7204,119,119,auka karbonbinding gjennom p<c3><a5>skoging omtrent ein femtilapp if<c3><b8>lgje,Klimakur,kr og kr for det same resultatet Kva,klima*
doc_7205,152,152,sokkel er jo et direkte resultat av den,klimapolitikken,som vi har f<c3><b8>rt sammen i flere <c3><a5>r,klima*
doc_7205,324,324,at vi vet at det blir et strengere,klimaregime,i <c3><a5>rene fremover Da vil dette v<c3><a6>re noe,klima*
doc_7206,14,14,starte med <c3><a5> vise til svaret fr<c3><a5> d<c3><a5>verande,klima,og milj<c3><b8>minister Ola Elvestuen p<c3><a5> to liknande sp<c3><b8>rsm<c3><a5>l,klima*
doc_7206,75,75,prioriterte Senteret har f<c3><a5>tt tilskot over budsjettet til,Klima,og milj<c3><b8>departementet Som formidla i mars vart ordninga,klima*
doc_7206,264,264,f<c3><a5>tt over mill kr i ulike tilskot over,Klima,og milj<c3><b8>departementets budsjett bl.a store bidrag til ei,klima*
doc_7208,144,144,tar altfor stor risiko <e2><80><93> ikke bare med,klimaet,men med penger <e2><80><93> for hvis vi n<c3><a5>,klima*
doc_7209,119,119,jeg svarte p<c3><a5> S<c3><a5> stiller representanten sp<c3><b8>rsm<c3><a5>l om,klimarisiko,Jeg er helt enig i at det ogs<c3><a5>,klima*
doc_7209,179,179,som vi forventer fremover n<c3><a5>r det gjelder oljepris,klimaregime,osv er avgj<c3><b8>relser som m<c3><a5> tas i forbindelse,klima*
doc_7209,210,210,regne p<c3><a5> nettopp dette Selskapene tar hensyn til,klimarisiko,i sine planer,klima*
doc_7211,68,68,om vi skal unng<c3><a5> de verste konsekvensene av,klimakrisen,Synes statsr<c3><a5>den det er smart <c3><a5> sende ut,klima*
doc_7212,66,66,vi skal inn i ogs<c3><a5> med tanke p<c3><a5>,klimagassreduksjoner,Jeg st<c3><b8>tter helhjertet opp om m<c3><a5>lene i Parisavtalen,klima*
doc_7212,99,99,Norge gj<c3><b8>re det Derfor f<c3><b8>rer vi en offensiv,klimapolitikk,for <c3><a5> f<c3><a5> det til Men selv i,klima*
doc_7215,59,59,det faktum at dette ikkje er eit effektivt,klimatiltak,D<c3><a5> skal eg gjere noko s<c3><a5> sjeldan som,klima*
doc_7215,162,162,dokumenterbar effekt p<c3><a5> at dette er eit effektivt,klimatiltak,Spesielt regjeringa som er oppteken av <c3><a5> kutte,klima*
doc_7215,189,189,symbol D<c3><a5> er sp<c3><b8>rsm<c3><a5>let Kvifor insisterer regjeringa p<c3><a5>,klimatiltak,som ikkje verkar som gjev auka straumpris for,klima*
doc_7216,62,62,tidligere men n<c3><a5> er det ikke lenger s<c3><a5>nn,Klimapolitikken,i EU strammes ogs<c3><a5> inn Det er n<c3><a5>,klima*
doc_7216,193,193,et sekund om at dette er et viktig,klimatiltak,ogs<c3><a5> for fremtiden forutsatt at klimapolitikken v<c3><a5>r og,klima*
doc_7216,199,199,et viktig klimatiltak ogs<c3><a5> for fremtiden forutsatt at,klimapolitikken,v<c3><a5>r og hovedvirkemidlene CO avgift og kvoteplikt faktisk,klima*
doc_7218,95,95,kommer til <c3><a5> trenge ogs<c3><a5> for <c3><a5> n<c3><a5>,klimam<c3><a5>lene,v<c3><a5>re NVE sier at det er mulig <c3><a5>,klima*
doc_7219,48,48,allereie avdekt at dette ikkje er eit effektivt,klimatiltak,Det betyr at det m<c3><a5> vere andre grunnar,klima*
doc_7220,253,253,kraften til noe fornuftig for <c3><a5> f<c3><a5> ned,klimagassutslippene,,klima*
doc_7229,144,144,kunnskapsbaserte og <c3><a5>pne prosesser der bruk av areal,klimautfordringer,tap av natur forsyningssikkerhet tilgang p<c3><a5> fornybar energi,klima*
doc_7229,214,214,for en helhetlig plan der man ser energi,klima,energieffektivisering og n<c3><a6>ring i en sammenheng b<c3><a5>de p<c3><a5>,klima*
doc_7229,244,244,lykkes med <c3><a5> skape flere arbeidsplasser med lavere,klimaavtrykk,og m<c3><b8>te krav til lavutslipp og klima trenger,klima*
doc_7229,251,251,lavere klimaavtrykk og m<c3><b8>te krav til lavutslipp og,klima,trenger vi mer fornybar energi og <c3><a5> bygge,klima*
doc_7229,277,277,regjeringen velger <c3><a5> se det atskilt med en,klimamelding,n<c3><a5> f<c3><b8>r jul og en energi og n<c3><a6>ringsmelding,klima*
doc_7229,385,385,gi fylkeskommunene med ansvar for n<c3><a6>rings og samfunnsutvikling,klima,natur og friluftsliv en mer aktiv rolle i,klima*
doc_7230,50,50,konstitusjonssystem som ikke vektlegger lokal forankring urfolksrettigheter og,klimahensyn,eller naturhensyn s<c3><a5> m<c3><a5>tte det nesten g<c3><a5> s<c3><a5>nn,klima*
doc_7230,171,171,<c3><85> <c3><b8>delegge mer natur n<c3><a5> vil bare forsterke,klimakrisen,og utrydde enda flere arter i <c3><b8>kosystemer som,klima*
doc_7230,275,275,urfolks rettigheter S<c3><a5>nn kan vi skaffe mye mer,klimavennlig,energi uten <c3><a5> <c3><b8>delegge naturen Vindkraftmeldingen legger opp,klima*
doc_7230,378,378,<c3><a5> begrense krafteksport som verken hjelper naturen eller,klimaet,Ellers stemmer vi for forslagene nr og i,klima*
doc_7231,13,13,st<c3><a5>r foran to sv<c3><a6>rt alvorlige milj<c3><b8>utfordringer Det er,klimakrisen,og det er tapet av natur Begge vil,klima*
doc_7232,87,87,v<c3><a6>rt inne p<c3><a5> at vi st<c3><a5>r i en,klimakrise,men vi st<c3><a5>r ogs<c3><a5> overfor et stort tap,klima*
doc_7232,499,499,det vi putter p<c3><a5> for <c3><a5> f<c3><a5> ned,klimautslippene,som n<c3><a5> har g<c3><a5>tt ned over fire <c3><a5>r,klima*
doc_7235,84,84,forsyningssikkerhet for utbygging av fornybare arbeidsplasser og for,klimautfordringene,v<c3><a5>re videre Derfor vil vi fortsatt opprettholde at,klima*
doc_7236,165,165,for ikke <c3><a5> snakke om elendige hvis noen,klimabudsjett,for utbyggingene NRK har gjort en fantastisk jobb,klima*
doc_7236,180,180,fantastisk jobb med <c3><a5> grave fram sp<c3><b8>rsm<c3><a5>l rundt,klimagassutslipp,ved nedbygging og oppgraving av myr b<c3><a5>de n<c3><a5>r,klima*
doc_7237,70,70,ut energi som ikke har p<c3><a5>virket atmosf<c3><a6>ren og,klimaet,med forurensing nettopp fordi vi har store vassdragsressurser,klima*
doc_7238,328,328,det nye regimet Det ligger ogs<c3><a5> inne en,klima,og naturkalkulator som Skottland har utviklet Norge er,klima*
doc_7239,481,481,skal ta hensyn b<c3><a5>de til lokal medvirkning til,klima,<e2><80><93> men ogs<c3><a5> til natur <e2><80><93> og en,klima*
doc_7241,143,143,totalutfordring av sammenhengen mellom energibehov for n<c3><a6>ring og,klima,p<c3><a5> b<c3><a5>de nasjonalt og regionalt niv<c3><a5> tror Arbeiderpartiet,klima*
doc_7243,90,90,tap av natur og vi vil ha en,klimadimensjon,som er viktig S<c3><a5> m<c3><a5> jeg avlegge representanten,klima*
doc_7244,66,66,utvikle lokale arbeidsplasser ikke minst i forhold til,klima,Sp<c3><b8>rsm<c3><a5>let er Hvorfor ser ikke regjeringen behovet for,klima*
doc_7244,77,77,Hvorfor ser ikke regjeringen behovet for <c3><a5> se,klimameldingen,i sammenheng med en energi og n<c3><a6>ringsmelding som,klima*
doc_7245,58,58,Norge vil v<c3><a6>re veldig viktig for <c3><a5> n<c3><a5>,klimam<c3><a5>lene,Men det er heller ikke slik at vi,klima*
doc_7246,56,56,sammenhengen mellom de tre viktigste omr<c3><a5>dene <e2><80><93> energi,klima,og n<c3><a6>ring Jeg har et oppf<c3><b8>lgingssp<c3><b8>rsm<c3><a5>l N<c3><a5> vedtar,klima*
doc_7248,9,9,Espen Barth Eide A Mitt sp<c3><b8>rsm<c3><a5>l g<c3><a5>r til,klima,og milj<c3><b8>ministeren Vi har i tidligere samtaler her,klima*
doc_7249,32,32,det alltid vore avgjerande at vi f<c3><b8>rer ein,klimapolitikk,som er effektiv som kuttar utslepp og ikkje,klima*
doc_7249,46,46,utslepp og ikkje flyttar norske arbeidsplassar Eg opplever,klima,og milj<c3><b8>ministeren som ein politikar som har vore,klima*
doc_7249,63,63,oppteken av effektiv ressursbruk og ikkje minst at,klimapolitikken,bidreg til reelle kutt Det som hausten dessverre,klima*
doc_7249,103,103,av dei budsjettsp<c3><b8>rsm<c3><a5>la som Framstegspartiet har sendt til,Klima,og milj<c3><b8>departementet i haust eksempelvis Kva klimatiltak kan,klima*
doc_7249,110,110,til Klima og milj<c3><b8>departementet i haust eksempelvis Kva,klimatiltak,kan ein gjennomf<c3><b8>re med ein kostnad under kr,klima*
doc_7249,149,149,p<c3><a5> dei tiltaka kvar for seg Kva slags,klimatiltak,ligg det i statsbudsjettet som har klimagassutsleppsreduksjonar som,klima*
doc_7249,156,156,slags klimatiltak ligg det i statsbudsjettet som har,klimagassutsleppsreduksjonar,som si hovudgrunngjeving Svaret p<c3><a5> alle sp<c3><b8>rsm<c3><a5>la er,klima*
doc_7249,176,176,ikkje svar Det finst ikkje svar p<c3><a5> om,klimapolitikken,er effektiv og faktisk verkar I lys av,klima*
doc_7249,197,197,til Stortinget at dei denne hausten vil levere,klimameldinga,si basert p<c3><a5> Klimakur D<c3><a5> er sp<c3><b8>rsm<c3><a5>let Kan,klima*
doc_7249,201,201,denne hausten vil levere klimameldinga si basert p<c3><a5>,Klimakur,D<c3><a5> er sp<c3><b8>rsm<c3><a5>let Kan vi forvente at utgreiinga,klima*
doc_7249,213,213,Kan vi forvente at utgreiinga av konsekvensane av,klimagassutslepp,og kostnadar ved ulike tiltak er vesentleg betre,klima*
doc_7249,236,236,til budsjett og det som g<c3><a5>r fram av,Klimakur,som kom tidlegare i <c3><a5>r,klima*
doc_7250,29,29,budsjett for neste <c3><a5>r som er rekordambisi<c3><b8>st p<c3><a5>,klimaomr<c3><a5>det,Det skal bidra til betydelege utsleppskutt til <c3><a5>,klima*
doc_7250,101,101,i fleire <c3><a5>r og i fleire <c3><a5>r har,klimautsleppa,g<c3><a5>tt ned Dei er no p<c3><a5> sitt l<c3><a5>gaste,klima*
doc_7250,190,190,det er sagt er det forskjell p<c3><a5> ulike,klimatiltak,For nokre er det veldig enkelt <c3><a5> berekne,klima*
doc_7250,253,253,som er v<c3><a5>rt statsf<c3><b8>retak som skal investere i,klimateknologi,Dei f<c3><a5>r rundt mrd kr i <c3><a5>ret til,klima*
doc_7250,316,316,vi at dei gjev st<c3><b8>tte til veldig gode,klimatiltak,S<c3><a5> eg er for den typen pengebruk Eg,klima*
doc_7251,14,14,gjerne bruke anledningen til <c3><a5> sp<c3><b8>rre litt om,klima,i dag og om hvordan det gikk med,klima*
doc_7251,23,23,i dag og om hvordan det gikk med,klima,da regjeringspartiene ble enig med Fremskrittspartiet i g<c3><a5>r,klima*
doc_7251,38,38,i g<c3><a5>r kveld <e2><80><93> og jeg ser at,klimaministeren,med rette gj<c3><b8>r seg klar Et samlet Stortinget,klima*
doc_7251,94,94,CO prisen p<c3><a5> nye fossilbiler Den oktober skrev,klima,og milj<c3><b8>ministeren f<c3><b8>lgende p<c3><a5> Twitter <c2><ab> Eg kan,klima*
doc_7252,44,44,jobbe for <e2><80><93> som vil ha eit rekordstort,klima,og milj<c3><b8>budsjett neste <c3><a5>r som vil bidra til,klima*
doc_7252,68,68,realisere karbonfangst og lagring Det er den st<c3><b8>rste,klimainvesteringa,i norsk industri nokon gong Det er ingen,klima*
doc_7254,42,42,EU-kommisjon i Brussel Frans Timmermans om nettopp viktige,klimarelaterte,problemstillingar for Noreg Vi deltek sj<c3><b8>lvsagt alt vi,klima*
doc_7257,20,20,f<c3><b8>ringar for at ein skal prioritere gjennomf<c3><b8>ring av,klimatiltak,som bidreg til at ein kuttar utslepp i,klima*
doc_7257,57,57,eksempel kunne vi bidrege til <c3><a5> realisere ny,klimaskog,i Noreg kr tonn i snitt i auka,klima*
doc_7257,96,96,S<c3><a5> det er mogleg <c3><a5> gjennomf<c3><b8>re ein effektiv,klimapolitikk,som kuttar utslepp og ikkje flyttar arbeidsplassar Men,klima*
doc_7257,195,195,vert vesentleg betre utgreidd n<c3><a5>r regjeringa leverer si,klimamelding,enn ein har gjeve inntrykk av gjennom Klimakur,klima*
doc_7257,203,203,klimamelding enn ein har gjeve inntrykk av gjennom,Klimakur,og dei svara ein har gjeve Stortinget i,klima*
doc_7258,13,13,kan forvente at n<c3><a5>r eg skal presentere ei,klimamelding,kjem regjeringa til <c3><a5> ha gjort ein grundig,klima*
doc_7258,94,94,frukter f<c3><b8>rst og nettopp det oppdraget fekk jo,Klimakur,for Klimakur deler inn sine ulike tiltak i,klima*
doc_7258,96,96,og nettopp det oppdraget fekk jo Klimakur for,Klimakur,deler inn sine ulike tiltak i kva ein,klima*
doc_7258,121,121,mellomkategorien og dei som er dyraste Derfor er,Klimakur,eit kjempenyttig tiltak Men det er jo ikkje,klima*
doc_7258,166,166,og mest effektive tiltaka som er skissert i,Klimakur,at vi skal ete mindre raudt kj<c3><b8>t Det,klima*
doc_7258,195,195,id<c3><a9> <c3><a5> gjennomf<c3><b8>re Eit anna effektivt tiltak er,klimaskogprosjektet,som Framstegspartiet kuttar i sitt alternative statsbudsjett Det,klima*
doc_7259,8,8,Terje Halleland FrP Norge har inng<c3><a5>tt en,klimaavtale,med EU om utslippskutt fram til Avtalen betyr,klima*
doc_7260,66,66,Europa f.eks n<c3><a5>r det gjeld kvotepris S<c3><a5> dette,klimasamarbeidet,har jo ei rekkje fordelar for Noreg Det,klima*
doc_7260,107,107,eit poeng i at det finst ein del,klimatiltak,som er dyre men som kan gje betydelege,klima*
doc_7260,142,142,karbonfangst og lagring Det er eit ganske dyrt,klimatiltak,men eg trur at det p<c3><a5> sikt vil,klima*
doc_7260,157,157,sikt vil gje betydeleg teknologil<c3><b8>ft arbeidsplassar og viktig,klimateknologi,for framtida Vi kan alltids seie at vi,klima*
doc_7260,169,169,kan alltids seie at vi ikkje skal gjere,klimatiltak,i Noreg vi skal berre basere oss p<c3><a5>,klima*
doc_7260,224,224,den politikken n<c3><a6>ringslivet ber om <e2><80><93> som <c3><b8>nskjer,klimatiltak,i Noreg,klima*
doc_7261,40,40,p<c3><a5> flere milliarder <c3><a5>rlig N<c3><a5>r vi vet at,klimagassutslippene,er globale og l<c3><b8>sningene ligger i internasjonalt samarbeid,klima*
doc_7262,18,18,det er ikkje slik at hovudform<c3><a5>let med felles,klimapolitikk,for ikkje-kvotepliktig sektor i EU er at land,klima*
doc_7262,161,161,ikkje Difor er eventuelle samanlikningar mellom dei dyraste,klimatiltak,ein kan tenkje seg i Noreg og den,klima*
doc_7263,30,30,bore videre i dette I Nationen oktober skriver,klima,og milj<c3><b8>ministeren f<c3><b8>lgende <c2><ab> Regjeringas elbilsatsing er ei,klima*
doc_7263,71,71,Det er n<c3><b8>dvendig for at vi skal n<c3><a5>,klimam<c3><a5>la,<c2><bb> N<c3><a5> har Venstre g<c3><a5>tt sammen med Fremskrittspartiet,klima*
doc_7263,118,118,grepet statsr<c3><a5>den hevdet var n<c3><b8>dvendig for <c3><a5> n<c3><a5>,klimam<c3><a5>lene,v<c3><a5>re Sp<c3><b8>rsm<c3><a5>let er da Er det ikke lenger,klima*
doc_7263,130,130,da Er det ikke lenger n<c3><b8>dvendig <c3><a5> n<c3><a5>,klimam<c3><a5>lene,,klima*
doc_7264,26,26,p<c3><a5> fossilbiler er helt n<c3><b8>dvendig for <c3><a5> n<c3><a5>,klimam<c3><a5>lene,v<c3><a5>re og etter budsjettenigheten hvor denne helt n<c3><b8>dvendige,klima*
doc_7264,85,85,fossilbiler avlyses Sp<c3><b8>rsm<c3><a5>let til statsr<c3><a5>den er da Mener,klima,og milj<c3><b8>ministeren at dette er strategien for <c3><a5>,klima*
doc_7265,94,94,utsetter ogs<c3><a5> CO avgiften p<c3><a5> naturgass Sp<c3><b8>rsm<c3><a5>let til,klima,og milj<c3><b8>ministeren er da Kommer denne budsjettenigheten med,klima*
doc_7265,113,113,<c3><a5> f<c3><b8>re til h<c3><b8>yere eller lavere utslipp av,klimagasser,sammenlignet med budsjettforslaget fra regjeringen,klima*
doc_7266,72,72,vil vere veldig positive for <c3><a5> f<c3><a5> ned,klimagassutsleppa,f.eks at ein forsterkar den gr<c3><b8>ne skipsfartsinnsatsen og,klima*
doc_7266,94,94,Det vil vere bra for <c3><a5> f<c3><a5> ned,klimagassutsleppa,Det som er aller viktigast er jo at,klima*
doc_7266,105,105,er aller viktigast er jo at dei store,klima,og milj<c3><b8>grepa som ligg i dette budsjettet <e2><80><93>,klima*
doc_7266,142,142,alt vi nemnde d<c3><a5> budsjettet kom ei rekordstor,klima,og milj<c3><b8>satsing p<c3><a5> over mrd kr <e2><80><93> best<c3><a5>r,klima*
doc_7267,27,27,tror jeg Vi f<c3><a5>r pr<c3><b8>ve utviklingsministeren ogs<c3><a5> p<c3><a5>,klimasp<c3><b8>rsm<c3><a5>l,for jeg s<c3><a5> p<c3><a5> sosiale medier at utviklingsministeren,klima*
doc_7267,57,57,med modifikasjoner i alle fall n<c3><a5>r det gjelder,klimainnsatsen,Fra f<c3><b8>r hadde regjeringen kuttet i satsingen p<c3><a5>,klima*
doc_7267,68,68,hadde regjeringen kuttet i satsingen p<c3><a5> fornybar energi,klima,og milj<c3><b8>tiltak Som f<c3><b8>lge av budsjettenigheten gj<c3><b8>res det,klima*
doc_7267,89,89,p<c3><a5> mill kr i bevilgninger til det gr<c3><b8>nne,klimafondet,I det opprinnelige budsjettforslaget fra regjeringen fortalte regjeringen,klima*
doc_7267,103,103,regjeringen fortalte regjeringen oss f<c3><b8>lgende <c2><ab> Det gr<c3><b8>nne,klimafondet,GCF er hovedkanal for norsk multilateral klimafinansiering av,klima*
doc_7267,110,110,gr<c3><b8>nne klimafondet GCF er hovedkanal for norsk multilateral,klimafinansiering,av utslippsreduksjoner og klimatilpasning i utviklingsland <c2><bb> Sp<c3><b8>rsm<c3><a5>let,klima*
doc_7267,114,114,hovedkanal for norsk multilateral klimafinansiering av utslippsreduksjoner og,klimatilpasning,i utviklingsland <c2><bb> Sp<c3><b8>rsm<c3><a5>let er Hvordan kan regjeringen,klima*
doc_7267,130,130,regjeringen forsvare <c3><a5> ofre sin viktigste partner for,klimafinansiering,gjennom store kutt i satsingen p<c3><a5> s<c3><a5>rt tiltrengte,klima*
doc_7267,139,139,gjennom store kutt i satsingen p<c3><a5> s<c3><a5>rt tiltrengte,klimatiltak,i fattige land for <c3><a5> bli enig med,klima*
doc_7268,9,9,Statsr<c3><a5>d Dag-Inge Ulstein Det er helt riktig at,klimasatsingen,gjennom det vi har lagt inn i utviklingspolitikken,klima*
